attack,switches,rate,image,label,score
spa,110,0.25,40405.png,stego,0.010307
chi,110,0.25,40688.png,stego,0.0
rs,110,0.25,40688.png,stego,0.02195
spa,110,0.25,40688.png,stego,0.03283
chi,110,0.25,40858.png,stego,4.1e-05
rs,110,0.25,40858.png,stego,0.233994
spa,110,0.25,40858.png,stego,0.188279
chi,110,0.25,41105.png,stego,0.0
rs,110,0.25,41105.png,stego,0.008854
spa,110,0.25,41105.png,stego,0.045737
chi,110,0.25,41115.png,stego,0.0
rs,110,0.25,41115.png,stego,0.020488
spa,110,0.25,41115.png,stego,0.007773
chi,110,0.25,41146.png,stego,7e-06
rs,110,0.25,41146.png,stego,0.024577
spa,110,0.25,41146.png,stego,0.030752
chi,110,0.25,41181.png,stego,0.0
rs,110,0.25,41181.png,stego,0.036676
spa,110,0.25,41181.png,stego,0.057454
chi,110,0.25,41246.png,stego,0.0
rs,110,0.25,41246.png,stego,0.002404
spa,110,0.25,41246.png,stego,0.021268
chi,110,0.25,41468.png,stego,0.0
rs,110,0.25,41468.png,stego,1.506687
spa,110,0.25,41468.png,stego,0.574518
chi,110,0.25,42488.png,stego,0.0
rs,110,0.25,42488.png,stego,0.104451
spa,110,0.25,42488.png,stego,0.103505
chi,110,0.25,42505.png,stego,0.0
rs,110,0.25,42505.png,stego,0.015842
spa,110,0.25,42505.png,stego,-0.008413
chi,110,0.25,42754.png,stego,0.0
rs,110,0.25,42754.png,stego,0.023324
spa,110,0.25,42754.png,stego,0.023712
chi,110,0.25,43280.png,stego,0.000138
rs,110,0.25,43280.png,stego,0.078279
spa,110,0.25,43280.png,stego,0.135551
chi,110,0.25,43405.png,stego,0.0
rs,110,0.25,43405.png,stego,0.090853
spa,110,0.25,43405.png,stego,0.118621
chi,110,0.25,43934.png,stego,0.0
rs,110,0.25,43934.png,stego,0.023536
spa,110,0.25,43934.png,stego,0.049365
chi,110,0.25,44588.png,stego,0.0
rs,110,0.25,44588.png,stego,0.074044
spa,110,0.25,44588.png,stego,0.070637
chi,110,0.25,44598.png,stego,0.0
rs,110,0.25,44598.png,stego,0.051723
spa,110,0.25,44598.png,stego,0.037712
chi,110,0.25,45310.png,stego,0.0
rs,110,0.25,45310.png,stego,0.010054
spa,110,0.25,45310.png,stego,0.025069
chi,110,0.25,45746.png,stego,0.0
rs,110,0.25,45746.png,stego,0.019084
spa,110,0.25,45746.png,stego,0.028682
chi,110,0.25,46026.png,stego,0.0
rs,110,0.25,46026.png,stego,0.305785
spa,110,0.25,46026.png,stego,0.260956
chi,110,0.25,46358.png,stego,1.6e-05
rs,110,0.25,46358.png,stego,0.05704
spa,110,0.25,46358.png,stego,0.053525
chi,110,0.25,46899.png,stego,0.0
rs,110,0.25,46899.png,stego,0.005981
spa,110,0.25,46899.png,stego,0.008466
chi,110,0.25,47053.png,stego,0.0
rs,110,0.25,47053.png,stego,0.032714
spa,110,0.25,47053.png,stego,0.035577
chi,110,0.25,47448.png,stego,0.0
rs,110,0.25,47448.png,stego,0.041082
spa,110,0.25,47448.png,stego,0.02677
chi,110,0.25,47577.png,stego,0.0
rs,110,0.25,47577.png,stego,0.086887
spa,110,0.25,47577.png,stego,0.070157
chi,110,0.25,47740.png,stego,0.0
rs,110,0.25,47740.png,stego,0.033289
spa,110,0.25,47740.png,stego,0.030372
chi,110,0.25,47796.png,stego,0.0
rs,110,0.25,47796.png,stego,0.021162
spa,110,0.25,47796.png,stego,0.018838
chi,110,0.25,47820.png,stego,0.0
rs,110,0.25,47820.png,stego,0.035819
spa,110,0.25,47820.png,stego,0.052358
chi,110,0.25,48945.png,stego,0.0
rs,110,0.25,48945.png,stego,0.07065
spa,110,0.25,48945.png,stego,0.035673
chi,110,0.25,49673.png,stego,0.0
rs,110,0.25,49673.png,stego,0.039264
spa,110,0.25,49673.png,stego,0.034657
chi,110,0.25,49736.png,stego,0.0
rs,110,0.25,49736.png,stego,0.060045
spa,110,0.25,49736.png,stego,0.040261
chi,110,0.25,50141.png,stego,0.0
rs,110,0.25,50141.png,stego,0.286807
spa,110,0.25,50141.png,stego,0.252913
chi,110,0.25,50489.png,stego,0.0
rs,110,0.25,50489.png,stego,0.190946
spa,110,0.25,50489.png,stego,0.099026
chi,110,0.25,51174.png,stego,0.0
rs,110,0.25,51174.png,stego,0.022473
spa,110,0.25,51174.png,stego,0.029102
chi,110,0.25,51857.png,stego,0.0
rs,110,0.25,51857.png,stego,0.041409
spa,110,0.25,51857.png,stego,0.016202
chi,110,0.25,51877.png,stego,0.0
rs,110,0.25,51877.png,stego,0.019556
spa,110,0.25,51877.png,stego,0.023494
chi,110,0.25,52228.png,stego,0.0
rs,110,0.25,52228.png,stego,0.093395
spa,110,0.25,52228.png,stego,0.069176
chi,110,0.25,52297.png,stego,0.0
rs,110,0.25,52297.png,stego,0.185734
spa,110,0.25,52297.png,stego,0.145495
chi,110,0.25,52566.png,stego,0.0
rs,110,0.25,52566.png,stego,0.064489
spa,110,0.25,52566.png,stego,0.045507
chi,110,0.25,52744.png,stego,0.0
rs,110,0.25,52744.png,stego,0.17097
spa,110,0.25,52744.png,stego,0.141101
chi,110,0.25,52773.png,stego,0.0
rs,110,0.25,52773.png,stego,0.362596
spa,110,0.25,52773.png,stego,0.314215
chi,110,0.25,53270.png,stego,0.000126
rs,110,0.25,53270.png,stego,0.028702
spa,110,0.25,53270.png,stego,0.03107
chi,110,0.25,53355.png,stego,0.0
rs,110,0.25,53355.png,stego,0.13454
spa,110,0.25,53355.png,stego,0.111723
chi,110,0.25,53529.png,stego,0.0
rs,110,0.25,53529.png,stego,0.093198
spa,110,0.25,53529.png,stego,0.057108
chi,110,0.25,53965.png,stego,0.0
rs,110,0.25,53965.png,stego,0.025492
spa,110,0.25,53965.png,stego,0.024708
chi,110,0.25,54041.png,stego,0.0
rs,110,0.25,54041.png,stego,0.148039
spa,110,0.25,54041.png,stego,0.151881
chi,110,0.25,54988.png,stego,0.0
rs,110,0.25,54988.png,stego,0.01859
spa,110,0.25,54988.png,stego,0.01156
chi,110,0.25,55109.png,stego,0.0
rs,110,0.25,55109.png,stego,0.014567
spa,110,0.25,55109.png,stego,0.019486
chi,110,0.25,55303.png,stego,0.0
rs,110,0.25,55303.png,stego,0.049668
spa,110,0.25,55303.png,stego,0.047153
chi,110,0.25,55393.png,stego,0.0
rs,110,0.25,55393.png,stego,0.054464
spa,110,0.25,55393.png,stego,0.030733
chi,110,0.25,55445.png,stego,0.0
rs,110,0.25,55445.png,stego,-0.022702
spa,110,0.25,55445.png,stego,-0.058859
chi,110,0.25,55462.png,stego,0.0
rs,110,0.25,55462.png,stego,0.033747
spa,110,0.25,55462.png,stego,0.029692
chi,110,0.25,55519.png,stego,0.0
rs,110,0.25,55519.png,stego,-0.029208
spa,110,0.25,55519.png,stego,-0.021311
chi,110,0.25,56058.png,stego,4.9e-05
rs,110,0.25,56058.png,stego,-0.141577
spa,110,0.25,56058.png,stego,-0.007716
chi,110,0.25,56156.png,stego,0.0
rs,110,0.25,56156.png,stego,1.143913
spa,110,0.25,56156.png,stego,0.366285
chi,110,0.25,56499.png,stego,0.0
rs,110,0.25,56499.png,stego,0.020188
spa,110,0.25,56499.png,stego,0.024112
chi,110,0.25,56960.png,stego,0.0
rs,110,0.25,56960.png,stego,0.035837
spa,110,0.25,56960.png,stego,0.065464
chi,110,0.25,56986.png,stego,2e-05
rs,110,0.25,56986.png,stego,0.052104
spa,110,0.25,56986.png,stego,0.031082
chi,110,0.25,57155.png,stego,0.0
rs,110,0.25,57155.png,stego,0.005016
spa,110,0.25,57155.png,stego,0.03982
chi,110,0.25,57913.png,stego,0.0
rs,110,0.25,57913.png,stego,0.063106
spa,110,0.25,57913.png,stego,0.053035
chi,110,0.25,57955.png,stego,0.0
rs,110,0.25,57955.png,stego,0.038042
spa,110,0.25,57955.png,stego,0.033108
chi,110,0.25,58801.png,stego,0.000115
rs,110,0.25,58801.png,stego,0.01773
spa,110,0.25,58801.png,stego,0.072763
chi,110,0.25,58879.png,stego,0.0
rs,110,0.25,58879.png,stego,0.020214
spa,110,0.25,58879.png,stego,0.019295
chi,110,0.25,59178.png,stego,0.0
rs,110,0.25,59178.png,stego,0.054288
spa,110,0.25,59178.png,stego,0.061729
chi,110,0.25,59471.png,stego,0.0
rs,110,0.25,59471.png,stego,0.073059
spa,110,0.25,59471.png,stego,0.033995
chi,110,0.25,59639.png,stego,0.0
rs,110,0.25,59639.png,stego,0.01674
spa,110,0.25,59639.png,stego,0.028444
chi,110,0.25,59930.png,stego,0.0
rs,110,0.25,59930.png,stego,0.041216
spa,110,0.25,59930.png,stego,0.037335
chi,110,0.25,60069.png,stego,0.0
rs,110,0.25,60069.png,stego,0.012391
spa,110,0.25,60069.png,stego,0.030088
chi,110,0.25,60590.png,stego,0.0
rs,110,0.25,60590.png,stego,0.007223
spa,110,0.25,60590.png,stego,0.035773
chi,110,0.25,60947.png,stego,0.0
rs,110,0.25,60947.png,stego,0.968779
spa,110,0.25,60947.png,stego,0.441846
chi,110,0.25,61349.png,stego,0.0
rs,110,0.25,61349.png,stego,0.153605
spa,110,0.25,61349.png,stego,0.172373
chi,110,0.25,62297.png,stego,0.0
rs,110,0.25,62297.png,stego,0.284843
spa,110,0.25,62297.png,stego,0.331292
chi,110,0.25,63654.png,stego,0.0
rs,110,0.25,63654.png,stego,0.786732
spa,110,0.25,63654.png,stego,0.289572
chi,110,0.25,63700.png,stego,0.000247
rs,110,0.25,63700.png,stego,0.059093
spa,110,0.25,63700.png,stego,0.036984
chi,110,0.25,64687.png,stego,0.0
rs,110,0.25,64687.png,stego,0.011297
spa,110,0.25,64687.png,stego,-0.00312
chi,110,0.25,65436.png,stego,0.0
rs,110,0.25,65436.png,stego,0.802917
spa,110,0.25,65436.png,stego,0.360498
chi,110,0.25,66245.png,stego,0.0
rs,110,0.25,66245.png,stego,0.025547
spa,110,0.25,66245.png,stego,-0.005141
chi,110,0.25,66470.png,stego,0.0
rs,110,0.25,66470.png,stego,0.014847
spa,110,0.25,66470.png,stego,0.028402
chi,110,0.25,66541.png,stego,0.0
rs,110,0.25,66541.png,stego,0.109465
spa,110,0.25,66541.png,stego,0.096424
chi,110,0.25,66543.png,stego,0.0
rs,110,0.25,66543.png,stego,0.024944
spa,110,0.25,66543.png,stego,0.023422
chi,110,0.25,66563.png,stego,0.0
rs,110,0.25,66563.png,stego,0.049519
spa,110,0.25,66563.png,stego,0.003539
chi,110,0.25,67001.png,stego,0.0
rs,110,0.25,67001.png,stego,0.02619
spa,110,0.25,67001.png,stego,0.012336
chi,110,0.25,67840.png,stego,0.0
rs,110,0.25,67840.png,stego,0.897632
spa,110,0.25,67840.png,stego,0.512101
chi,110,0.25,68523.png,stego,0.0
rs,110,0.25,68523.png,stego,0.050192
spa,110,0.25,68523.png,stego,0.060421
chi,110,0.25,69164.png,stego,0.0
rs,110,0.25,69164.png,stego,0.022647
spa,110,0.25,69164.png,stego,0.061403
chi,110,0.25,69515.png,stego,1e-06
rs,110,0.25,69515.png,stego,0.029448
spa,110,0.25,69515.png,stego,0.079329
chi,110,0.25,69823.png,stego,0.0
rs,110,0.25,69823.png,stego,0.035068
spa,110,0.25,69823.png,stego,0.015235
chi,110,0.25,70011.png,stego,0.0
rs,110,0.25,70011.png,stego,0.045079
spa,110,0.25,70011.png,stego,0.034008
chi,110,0.25,70283.png,stego,0.0
rs,110,0.25,70283.png,stego,-0.050173
spa,110,0.25,70283.png,stego,-0.033661
chi,110,0.25,70293.png,stego,0.0
rs,110,0.25,70293.png,stego,0.118174
spa,110,0.25,70293.png,stego,0.093149
chi,110,0.25,70576.png,stego,0.0
rs,110,0.25,70576.png,stego,0.020573
spa,110,0.25,70576.png,stego,0.020793
chi,110,0.25,70679.png,stego,0.0
rs,110,0.25,70679.png,stego,0.036727
spa,110,0.25,70679.png,stego,0.044362
chi,110,0.25,70698.png,stego,0.0
rs,110,0.25,70698.png,stego,0.112318
spa,110,0.25,70698.png,stego,0.052601
chi,110,0.25,70856.png,stego,0.0
rs,110,0.25,70856.png,stego,0.034265
spa,110,0.25,70856.png,stego,0.032384
chi,110,0.25,71427.png,stego,0.0
rs,110,0.25,71427.png,stego,0.045184
spa,110,0.25,71427.png,stego,0.033593
chi,110,0.25,71483.png,stego,0.0
rs,110,0.25,71483.png,stego,0.034573
spa,110,0.25,71483.png,stego,0.018248
chi,110,0.25,71820.png,stego,0.0
rs,110,0.25,71820.png,stego,0.16253
spa,110,0.25,71820.png,stego,0.140334
chi,110,0.25,72358.png,stego,0.0
rs,110,0.25,72358.png,stego,0.128706
spa,110,0.25,72358.png,stego,0.111966
chi,110,0.25,72604.png,stego,0.0
rs,110,0.25,72604.png,stego,0.089325
spa,110,0.25,72604.png,stego,0.090222
chi,110,0.25,72668.png,stego,0.0
rs,110,0.25,72668.png,stego,0.007396
spa,110,0.25,72668.png,stego,0.029303
chi,110,0.25,72693.png,stego,0.0
rs,110,0.25,72693.png,stego,0.652297
spa,110,0.25,72693.png,stego,0.250829
chi,110,0.25,73001.png,stego,0.0
rs,110,0.25,73001.png,stego,0.099105
spa,110,0.25,73001.png,stego,0.102653
chi,110,0.25,73386.png,stego,0.0
rs,110,0.25,73386.png,stego,0.115633
spa,110,0.25,73386.png,stego,0.121456
chi,110,0.25,73564.png,stego,0.0
rs,110,0.25,73564.png,stego,0.017618
spa,110,0.25,73564.png,stego,0.005309
chi,110,0.25,73793.png,stego,0.0
rs,110,0.25,73793.png,stego,0.026048
spa,110,0.25,73793.png,stego,0.017693
chi,110,0.25,74086.png,stego,0.0
rs,110,0.25,74086.png,stego,0.045728
spa,110,0.25,74086.png,stego,0.053124
chi,110,0.25,74594.png,stego,0.0
rs,110,0.25,74594.png,stego,0.010281
spa,110,0.25,74594.png,stego,-0.053266
chi,110,0.25,75526.png,stego,0.0
rs,110,0.25,75526.png,stego,-0.000146
spa,110,0.25,75526.png,stego,-0.01559
chi,110,0.25,75881.png,stego,0.0
rs,110,0.25,75881.png,stego,0.051226
spa,110,0.25,75881.png,stego,0.044051
chi,110,0.25,75915.png,stego,0.0
rs,110,0.25,75915.png,stego,0.037354
spa,110,0.25,75915.png,stego,0.026388
chi,110,0.25,76485.png,stego,0.0
rs,110,0.25,76485.png,stego,0.288632
spa,110,0.25,76485.png,stego,0.23614
chi,110,0.25,76570.png,stego,0.0
rs,110,0.25,76570.png,stego,0.148658
spa,110,0.25,76570.png,stego,0.060435
chi,110,0.25,77111.png,stego,0.0
rs,110,0.25,77111.png,stego,0.002103
spa,110,0.25,77111.png,stego,0.237878
chi,110,0.25,77129.png,stego,1e-05
rs,110,0.25,77129.png,stego,0.046394
spa,110,0.25,77129.png,stego,-0.01735
chi,110,0.25,77237.png,stego,0.00382
rs,110,0.25,77237.png,stego,-0.136716
spa,110,0.25,77237.png,stego,-0.151114
chi,110,0.25,77925.png,stego,0.0
rs,110,0.25,77925.png,stego,-0.044344
spa,110,0.25,77925.png,stego,-0.023374
chi,110,0.25,77993.png,stego,0.0
rs,110,0.25,77993.png,stego,0.141975
spa,110,0.25,77993.png,stego,-0.051222
chi,110,0.25,78194.png,stego,0.0
rs,110,0.25,78194.png,stego,0.020156
spa,110,0.25,78194.png,stego,0.036447
chi,110,0.25,78505.png,stego,0.0
rs,110,0.25,78505.png,stego,-0.027624
spa,110,0.25,78505.png,stego,0.010817
chi,110,0.25,78908.png,stego,0.0
rs,110,0.25,78908.png,stego,0.183866
spa,110,0.25,78908.png,stego,0.259242
chi,110,0.25,79277.png,stego,0.101792
rs,110,0.25,79277.png,stego,0.054178
spa,110,0.25,79277.png,stego,0.036312
chi,110,0.25,79508.png,stego,6.6e-05
rs,110,0.25,79508.png,stego,0.001777
spa,110,0.25,79508.png,stego,-0.039666
chi,110,0.25,79819.png,stego,0.0
rs,110,0.25,79819.png,stego,0.051479
spa,110,0.25,79819.png,stego,0.019603
chi,110,0.25,79841.png,stego,0.0
rs,110,0.25,79841.png,stego,0.033166
spa,110,0.25,79841.png,stego,-0.009094
chi,110,0.5,00054.png,stego,0.0
rs,110,0.5,00054.png,stego,0.052406
spa,110,0.5,00054.png,stego,0.044742
chi,110,0.5,00075.png,stego,0.0
rs,110,0.5,00075.png,stego,0.089086
spa,110,0.5,00075.png,stego,0.020918
chi,110,0.5,00283.png,stego,0.0
rs,110,0.5,00283.png,stego,0.042198
spa,110,0.5,00283.png,stego,0.076049
chi,110,0.5,00465.png,stego,0.0
rs,110,0.5,00465.png,stego,0.055504
spa,110,0.5,00465.png,stego,0.060267
chi,110,0.5,01221.png,stego,0.0
rs,110,0.5,01221.png,stego,0.059442
spa,110,0.5,01221.png,stego,0.100701
chi,110,0.5,01268.png,stego,0.0
rs,110,0.5,01268.png,stego,0.063875
spa,110,0.5,01268.png,stego,0.057914
chi,110,0.5,01935.png,stego,0.0
rs,110,0.5,01935.png,stego,0.135038
spa,110,0.5,01935.png,stego,0.088163
chi,110,0.5,02553.png,stego,0.0
rs,110,0.5,02553.png,stego,-0.03887
spa,110,0.5,02553.png,stego,-0.013995
chi,110,0.5,03102.png,stego,0.0
rs,110,0.5,03102.png,stego,0.204794
spa,110,0.5,03102.png,stego,0.169722
chi,110,0.5,03249.png,stego,0.0
rs,110,0.5,03249.png,stego,0.101977
spa,110,0.5,03249.png,stego,0.065297
chi,110,0.5,04166.png,stego,0.0
rs,110,0.5,04166.png,stego,0.115357
spa,110,0.5,04166.png,stego,0.118975
chi,110,0.5,04208.png,stego,0.0
rs,110,0.5,04208.png,stego,0.081794
spa,110,0.5,04208.png,stego,0.079036
chi,110,0.5,04723.png,stego,0.0
rs,110,0.5,04723.png,stego,0.062271
spa,110,0.5,04723.png,stego,0.039053
chi,110,0.5,05230.png,stego,0.0
rs,110,0.5,05230.png,stego,0.039649
spa,110,0.5,05230.png,stego,0.043696
chi,110,0.5,05483.png,stego,0.0
rs,110,0.5,05483.png,stego,0.319766
spa,110,0.5,05483.png,stego,0.276858
chi,110,0.5,05696.png,stego,0.0
rs,110,0.5,05696.png,stego,0.124215
spa,110,0.5,05696.png,stego,0.098283
chi,110,0.5,05818.png,stego,0.0
rs,110,0.5,05818.png,stego,0.113222
spa,110,0.5,05818.png,stego,0.132661
chi,110,0.5,06007.png,stego,0.0
rs,110,0.5,06007.png,stego,0.039646
spa,110,0.5,06007.png,stego,0.041095
chi,110,0.5,06176.png,stego,0.0
rs,110,0.5,06176.png,stego,0.043052
spa,110,0.5,06176.png,stego,0.039305
chi,110,0.5,06573.png,stego,0.0
rs,110,0.5,06573.png,stego,0.169348
spa,110,0.5,06573.png,stego,0.110261
chi,110,0.5,06631.png,stego,0.0
rs,110,0.5,06631.png,stego,0.167215
spa,110,0.5,06631.png,stego,0.070653
chi,110,0.5,07456.png,stego,0.0
rs,110,0.5,07456.png,stego,0.065375
spa,110,0.5,07456.png,stego,0.067892
chi,110,0.5,07666.png,stego,0.0
rs,110,0.5,07666.png,stego,0.073347
spa,110,0.5,07666.png,stego,0.130526
chi,110,0.5,07686.png,stego,0.0
rs,110,0.5,07686.png,stego,0.345163
spa,110,0.5,07686.png,stego,0.199438
chi,110,0.5,07945.png,stego,0.0
rs,110,0.5,07945.png,stego,0.071215
spa,110,0.5,07945.png,stego,0.121195
chi,110,0.5,07990.png,stego,0.0
rs,110,0.5,07990.png,stego,0.015396
spa,110,0.5,07990.png,stego,0.03995
chi,110,0.5,08393.png,stego,0.0
rs,110,0.5,08393.png,stego,0.054232
spa,110,0.5,08393.png,stego,0.078576
chi,110,0.5,08835.png,stego,0.0
rs,110,0.5,08835.png,stego,0.047735
spa,110,0.5,08835.png,stego,0.069292
chi,110,0.5,08908.png,stego,0.0
rs,110,0.5,08908.png,stego,0.051125
spa,110,0.5,08908.png,stego,0.04005
chi,110,0.5,09017.png,stego,0.0
rs,110,0.5,09017.png,stego,1.53576
spa,110,0.5,09017.png,stego,0.6488
chi,110,0.5,09100.png,stego,0.0
rs,110,0.5,09100.png,stego,0.080805
spa,110,0.5,09100.png,stego,0.049463
chi,110,0.5,09117.png,stego,0.0
rs,110,0.5,09117.png,stego,0.069668
spa,110,0.5,09117.png,stego,0.062365
chi,110,0.5,09172.png,stego,0.0
rs,110,0.5,09172.png,stego,0.062388
spa,110,0.5,09172.png,stego,0.051896
chi,110,0.5,09359.png,stego,0.0
rs,110,0.5,09359.png,stego,0.148254
spa,110,0.5,09359.png,stego,0.106261
chi,110,0.5,09603.png,stego,0.0
rs,110,0.5,09603.png,stego,0.028088
spa,110,0.5,09603.png,stego,-0.032702
chi,110,0.5,09863.png,stego,0.0
rs,110,0.5,09863.png,stego,0.047492
spa,110,0.5,09863.png,stego,0.035984
chi,110,0.5,09881.png,stego,0.0
rs,110,0.5,09881.png,stego,0.04818
spa,110,0.5,09881.png,stego,0.046484
chi,110,0.5,10746.png,stego,0.0
rs,110,0.5,10746.png,stego,0.797876
spa,110,0.5,10746.png,stego,0.634174
chi,110,0.5,11115.png,stego,0.0
rs,110,0.5,11115.png,stego,0.019685
spa,110,0.5,11115.png,stego,0.021802
chi,110,0.5,11396.png,stego,0.0
rs,110,0.5,11396.png,stego,0.163131
spa,110,0.5,11396.png,stego,0.169551
chi,110,0.5,12241.png,stego,0.0
rs,110,0.5,12241.png,stego,0.052006
spa,110,0.5,12241.png,stego,0.04341
chi,110,0.5,12281.png,stego,0.0
rs,110,0.5,12281.png,stego,0.054856
spa,110,0.5,12281.png,stego,0.068067
chi,110,0.5,12364.png,stego,0.0
rs,110,0.5,12364.png,stego,0.035904
spa,110,0.5,12364.png,stego,0.029804
chi,110,0.5,12677.png,stego,0.0
rs,110,0.5,12677.png,stego,0.37235
spa,110,0.5,12677.png,stego,0.326943
chi,110,0.5,12705.png,stego,0.0
rs,110,0.5,12705.png,stego,0.029628
spa,110,0.5,12705.png,stego,0.018077
chi,110,0.5,12834.png,stego,0.0
rs,110,0.5,12834.png,stego,0.343001
spa,110,0.5,12834.png,stego,0.294416
chi,110,0.5,12900.png,stego,0.0
rs,110,0.5,12900.png,stego,0.025928
spa,110,0.5,12900.png,stego,0.019709
chi,110,0.5,13397.png,stego,0.0
rs,110,0.5,13397.png,stego,0.116665
spa,110,0.5,13397.png,stego,0.221908
chi,110,0.5,13948.png,stego,0.0
rs,110,0.5,13948.png,stego,0.139705
spa,110,0.5,13948.png,stego,0.141974
chi,110,0.5,14622.png,stego,0.0
rs,110,0.5,14622.png,stego,0.07184
spa,110,0.5,14622.png,stego,0.077719
chi,110,0.5,15015.png,stego,0.0
rs,110,0.5,15015.png,stego,0.042964
spa,110,0.5,15015.png,stego,0.065672
chi,110,0.5,15119.png,stego,0.0
rs,110,0.5,15119.png,stego,0.282649
spa,110,0.5,15119.png,stego,0.20763
chi,110,0.5,16335.png,stego,0.0
rs,110,0.5,16335.png,stego,0.072578
spa,110,0.5,16335.png,stego,0.106642
chi,110,0.5,16362.png,stego,0.0
rs,110,0.5,16362.png,stego,0.069179
spa,110,0.5,16362.png,stego,0.049107
chi,110,0.5,16484.png,stego,0.0
rs,110,0.5,16484.png,stego,0.060944
spa,110,0.5,16484.png,stego,0.104882
chi,110,0.5,16684.png,stego,0.0
rs,110,0.5,16684.png,stego,0.083822
spa,110,0.5,16684.png,stego,0.073865
chi,110,0.5,16705.png,stego,0.0
rs,110,0.5,16705.png,stego,0.06917
spa,110,0.5,16705.png,stego,0.118957
chi,110,0.5,16829.png,stego,0.0
rs,110,0.5,16829.png,stego,0.025569
spa,110,0.5,16829.png,stego,0.052795
chi,110,0.5,17155.png,stego,0.0
rs,110,0.5,17155.png,stego,0.105259
spa,110,0.5,17155.png,stego,-0.07892
chi,110,0.5,17343.png,stego,0.0
rs,110,0.5,17343.png,stego,0.100324
spa,110,0.5,17343.png,stego,0.035882
chi,110,0.5,17362.png,stego,0.0
rs,110,0.5,17362.png,stego,0.114985
spa,110,0.5,17362.png,stego,0.118941
chi,110,0.5,17602.png,stego,0.0
rs,110,0.5,17602.png,stego,0.113313
spa,110,0.5,17602.png,stego,0.039143
chi,110,0.5,18290.png,stego,0.0
rs,110,0.5,18290.png,stego,0.064706
spa,110,0.5,18290.png,stego,0.06177
chi,110,0.5,18374.png,stego,0.0
rs,110,0.5,18374.png,stego,-0.024305
spa,110,0.5,18374.png,stego,0.032505
chi,110,0.5,18727.png,stego,0.0
rs,110,0.5,18727.png,stego,0.060486
spa,110,0.5,18727.png,stego,0.043584
chi,110,0.5,19411.png,stego,0.0
rs,110,0.5,19411.png,stego,0.028568
spa,110,0.5,19411.png,stego,0.004637
chi,110,0.5,20033.png,stego,0.0
rs,110,0.5,20033.png,stego,0.053305
spa,110,0.5,20033.png,stego,0.070663
chi,110,0.5,20034.png,stego,0.0
rs,110,0.5,20034.png,stego,0.051843
spa,110,0.5,20034.png,stego,0.029937
chi,110,0.5,20290.png,stego,0.0
rs,110,0.5,20290.png,stego,0.053698
spa,110,0.5,20290.png,stego,0.059196
chi,110,0.5,20867.png,stego,0.0
rs,110,0.5,20867.png,stego,0.120264
spa,110,0.5,20867.png,stego,0.106624
chi,110,0.5,20927.png,stego,0.0
rs,110,0.5,20927.png,stego,0.032817
spa,110,0.5,20927.png,stego,0.047019
chi,110,0.5,20970.png,stego,0.0
rs,110,0.5,20970.png,stego,0.072205
spa,110,0.5,20970.png,stego,0.0598
chi,110,0.5,21175.png,stego,0.0
rs,110,0.5,21175.png,stego,0.034416
spa,110,0.5,21175.png,stego,0.255603
chi,110,0.5,21179.png,stego,0.0
rs,110,0.5,21179.png,stego,0.061267
spa,110,0.5,21179.png,stego,0.05787
chi,110,0.5,21320.png,stego,0.0
rs,110,0.5,21320.png,stego,0.046046
spa,110,0.5,21320.png,stego,0.029101
chi,110,0.5,21580.png,stego,0.0
rs,110,0.5,21580.png,stego,0.045286
spa,110,0.5,21580.png,stego,0.039384
chi,110,0.5,23207.png,stego,0.0
rs,110,0.5,23207.png,stego,0.185384
spa,110,0.5,23207.png,stego,0.175315
chi,110,0.5,23417.png,stego,0.0
rs,110,0.5,23417.png,stego,0.040942
spa,110,0.5,23417.png,stego,0.060746
chi,110,0.5,24051.png,stego,0.0
rs,110,0.5,24051.png,stego,0.06089
spa,110,0.5,24051.png,stego,0.080698
chi,110,0.5,24958.png,stego,0.0
rs,110,0.5,24958.png,stego,0.069661
spa,110,0.5,24958.png,stego,0.051258
chi,110,0.5,25145.png,stego,0.0
rs,110,0.5,25145.png,stego,0.082642
spa,110,0.5,25145.png,stego,0.083612
chi,110,0.5,25314.png,stego,0.0
rs,110,0.5,25314.png,stego,0.053248
spa,110,0.5,25314.png,stego,0.075488
chi,110,0.5,26159.png,stego,0.0
rs,110,0.5,26159.png,stego,0.069086
